date,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,day_of_year,season,temp_range,is_rainy,weather_category
2023-10-16,24.34,21.17,28.21,6.01,66.25,2.71,2023,10,289,Autumn,7.039999999999999,1,Pleasant
2023-10-17,23.73,19.2,29.28,1.77,64.28,3.2,2023,10,290,Autumn,10.080000000000002,1,Pleasant
2023-10-18,23.57,19.09,31.58,0.0,57.91,3.34,2023,10,291,Autumn,12.489999999999998,0,Pleasant
2023-10-19,23.21,16.82,31.18,0.0,56.08,2.8,2023,10,292,Autumn,14.36,0,Pleasant
2023-10-20,23.42,17.06,31.91,0.0,54.75,2.17,2023,10,293,Autumn,14.850000000000001,0,Pleasant
2023-10-21,23.25,16.67,31.6,0.0,51.85,2.24,2023,10,294,Autumn,14.93,0,Pleasant
2023-10-22,23.76,18.03,31.97,0.0,49.24,2.14,2023,10,295,Autumn,13.939999999999998,0,Pleasant
2023-10-23,23.45,17.2,31.37,0.0,56.15,2.61,2023,10,296,Autumn,14.170000000000002,0,Pleasant
2023-10-24,23.96,18.06,31.88,0.0,55.19,2.58,2023,10,297,Autumn,13.82,0,Pleasant
2023-10-25,23.82,17.55,32.47,0.0,53.42,3.09,2023,10,298,Autumn,14.919999999999998,0,Pleasant
2023-10-26,23.23,16.23,32.37,0.0,51.36,2.87,2023,10,299,Autumn,16.139999999999997,0,Pleasant
2023-10-27,23.88,17.29,32.85,0.0,40.97,2.37,2023,10,300,Autumn,15.560000000000002,0,Pleasant
2023-10-28,24.2,19.07,30.74,0.0,44.27,2.12,2023,10,301,Autumn,11.669999999999998,0,Pleasant
2023-10-29,24.97,19.25,33.7,0.0,43.85,2.14,2023,10,302,Autumn,14.450000000000003,0,Pleasant
2023-10-30,24.56,17.99,33.74,0.0,48.83,2.36,2023,10,303,Autumn,15.750000000000004,0,Pleasant
2023-10-31,24.26,18.6,32.62,0.0,51.21,2.13,2023,10,304,Autumn,14.019999999999996,0,Pleasant
2023-11-01,24.42,18.93,32.64,0.0,46.08,2.0,2023,11,305,Autumn,13.71,0,Pleasant
2023-11-02,23.73,18.61,31.84,0.0,47.72,2.03,2023,11,306,Autumn,13.23,0,Pleasant
2023-11-03,23.91,19.27,30.69,0.0,50.38,1.97,2023,11,307,Autumn,11.420000000000002,0,Pleasant
2023-11-04,23.72,19.22,30.36,0.0,53.73,2.09,2023,11,308,Autumn,11.14,0,Pleasant
2023-11-05,23.05,18.73,30.96,0.0,43.88,1.76,2023,11,309,Autumn,12.23,0,Pleasant
2023-11-06,22.7,15.62,31.09,0.0,41.2,1.99,2023,11,310,Autumn,15.47,0,Pleasant
2023-11-07,22.82,17.43,31.29,0.0,40.87,1.89,2023,11,311,Autumn,13.86,0,Pleasant
2023-11-08,22.84,16.9,31.28,0.0,53.71,2.21,2023,11,312,Autumn,14.380000000000003,0,Pleasant
2023-11-09,23.99,18.62,32.06,0.01,49.79,2.06,2023,11,313,Autumn,13.440000000000001,0,Pleasant
2023-11-10,21.32,17.27,25.71,5.27,60.33,2.35,2023,11,314,Autumn,8.440000000000001,1,Pleasant
2023-11-11,19.55,13.99,26.72,0.32,63.21,3.13,2023,11,315,Autumn,12.729999999999999,0,Pleasant
2023-11-12,19.48,13.02,27.83,0.0,62.66,2.87,2023,11,316,Autumn,14.809999999999999,0,Pleasant
2023-11-13,19.63,14.06,27.21,0.0,54.31,1.95,2023,11,317,Autumn,13.15,0,Pleasant
2023-11-14,19.2,14.91,25.07,0.0,47.48,2.06,2023,11,318,Autumn,10.16,0,Pleasant
2023-11-15,18.48,11.48,26.75,0.0,54.64,2.43,2023,11,319,Autumn,15.27,0,Pleasant
2023-11-16,19.94,13.28,27.31,0.0,53.26,1.63,2023,11,320,Autumn,14.03,0,Pleasant
2023-11-17,20.91,13.9,28.42,0.0,52.18,1.7,2023,11,321,Autumn,14.520000000000001,0,Pleasant
2023-11-18,20.13,14.11,27.32,0.0,51.16,1.74,2023,11,322,Autumn,13.21,0,Pleasant
2023-11-19,19.98,15.06,26.37,0.0,45.74,1.8,2023,11,323,Autumn,11.31,0,Pleasant
2023-11-20,19.91,15.18,27.34,0.0,49.29,1.87,2023,11,324,Autumn,12.16,0,Pleasant
2023-11-21,18.56,12.58,26.54,0.0,56.66,3.29,2023,11,325,Autumn,13.959999999999999,0,Pleasant
2023-11-22,17.93,11.55,26.0,0.0,51.89,3.01,2023,11,326,Autumn,14.45,0,Pleasant
2023-11-23,19.21,13.94,27.51,0.0,41.91,1.18,2023,11,327,Autumn,13.570000000000002,0,Pleasant
2023-11-24,18.69,13.63,26.6,0.0,45.66,1.51,2023,11,328,Autumn,12.97,0,Pleasant
2023-11-25,18.9,12.52,26.42,0.0,45.25,1.35,2023,11,329,Autumn,13.900000000000002,0,Pleasant
2023-11-26,18.79,14.15,25.96,0.0,47.22,2.35,2023,11,330,Autumn,11.81,0,Pleasant
2023-11-27,17.23,13.77,22.31,0.06,51.52,2.88,2023,11,331,Autumn,8.54,0,Pleasant
2023-11-28,17.93,12.12,24.71,3.68,58.44,2.03,2023,11,332,Autumn,12.590000000000002,1,Pleasant
2023-11-29,18.27,14.19,24.24,0.08,58.99,1.59,2023,11,333,Autumn,10.049999999999999,0,Pleasant
2023-11-30,19.0,13.23,25.78,0.01,63.8,1.99,2023,11,334,Autumn,12.55,0,Pleasant
2023-12-01,19.59,15.12,26.22,0.01,64.81,1.6,2023,12,335,Winter,11.1,0,Pleasant
2023-12-02,18.55,13.75,25.65,0.0,61.84,1.95,2023,12,336,Winter,11.899999999999999,0,Pleasant
2023-12-03,18.46,12.62,26.07,0.24,59.2,1.24,2023,12,337,Winter,13.450000000000001,0,Pleasant
2023-12-04,17.68,12.66,26.08,0.32,55.23,2.15,2023,12,338,Winter,13.419999999999998,0,Pleasant
2023-12-05,17.11,10.86,25.27,0.0,55.35,2.7,2023,12,339,Winter,14.41,0,Pleasant
2023-12-06,17.73,10.57,25.9,0.0,51.4,1.79,2023,12,340,Winter,15.329999999999998,0,Pleasant
2023-12-07,17.66,11.66,26.78,0.0,50.42,2.12,2023,12,341,Winter,15.120000000000001,0,Pleasant
2023-12-08,16.75,10.75,26.02,0.0,49.09,2.69,2023,12,342,Winter,15.27,0,Pleasant
2023-12-09,16.44,10.21,25.74,0.0,43.44,3.03,2023,12,343,Winter,15.529999999999998,0,Pleasant
2023-12-10,15.46,8.85,24.8,0.0,42.56,3.76,2023,12,344,Winter,15.950000000000001,0,Pleasant
2023-12-11,15.6,10.35,24.65,0.0,38.0,1.85,2023,12,345,Winter,14.299999999999999,0,Pleasant
2023-12-12,15.13,8.34,24.23,0.0,42.31,2.08,2023,12,346,Winter,15.89,0,Pleasant
2023-12-13,15.27,10.22,25.0,0.0,39.58,2.19,2023,12,347,Winter,14.78,0,Pleasant
2023-12-14,14.44,7.03,24.73,0.0,46.18,3.09,2023,12,348,Winter,17.7,0,Cold
2023-12-15,16.69,10.53,25.03,0.0,40.12,0.92,2023,12,349,Winter,14.500000000000002,0,Pleasant
2023-12-16,15.81,10.01,24.04,0.0,42.32,1.22,2023,12,350,Winter,14.03,0,Pleasant
2023-12-17,14.95,9.61,24.69,0.0,46.73,2.18,2023,12,351,Winter,15.080000000000002,0,Cold
2023-12-18,13.72,7.0,23.19,0.0,52.8,4.08,2023,12,352,Winter,16.19,0,Cold
2023-12-19,13.24,5.95,23.75,0.0,43.36,3.98,2023,12,353,Winter,17.8,0,Cold
2023-12-20,13.51,5.82,22.59,0.0,38.74,2.86,2023,12,354,Winter,16.77,0,Cold
2023-12-21,13.73,7.22,23.71,0.0,37.78,2.99,2023,12,355,Winter,16.490000000000002,0,Cold
2023-12-22,15.77,7.65,24.52,0.0,33.61,1.31,2023,12,356,Winter,16.869999999999997,0,Pleasant
2023-12-23,16.01,10.13,24.03,0.0,40.54,2.59,2023,12,357,Winter,13.9,0,Pleasant
2023-12-24,16.47,9.38,24.7,0.0,50.0,1.69,2023,12,358,Winter,15.319999999999999,0,Pleasant
2023-12-25,15.29,8.51,25.06,0.0,51.66,2.77,2023,12,359,Winter,16.549999999999997,0,Pleasant
2023-12-26,15.75,9.57,24.67,0.0,50.76,2.53,2023,12,360,Winter,15.100000000000001,0,Pleasant
2023-12-27,15.2,10.2,23.93,0.0,54.06,1.86,2023,12,361,Winter,13.73,0,Pleasant
2023-12-28,13.82,6.61,22.01,0.0,59.59,1.92,2023,12,362,Winter,15.400000000000002,0,Cold
2023-12-29,14.82,9.11,21.97,0.0,52.42,1.33,2023,12,363,Winter,12.86,0,Cold
2023-12-30,14.67,8.31,21.69,0.0,49.86,1.3,2023,12,364,Winter,13.38,0,Cold
2023-12-31,14.09,8.67,20.84,0.0,49.59,1.15,2023,12,365,Winter,12.17,0,Cold
